num_p,num_scripts,num_a,num_events,is_react,is_vue,is_angular,html_length,score
0, 11, 0, 0, 0, 0, 0, 43838, 100
0, 11, 0, 0, 0, 0, 0, 40167, 100
0, 11, 0, 0, 0, 0, 0, 43296, 100
0, 11, 0, 0, 0, 0, 0, 43388, 100
0, 11, 0, 0, 0, 0, 0, 43294, 100
0, 11, 0, 0, 0, 0, 0, 43231, 100
0, 11, 0, 0, 0, 0, 0, 43247, 100
0, 11, 0, 0, 0, 0, 0, 43271, 100
0, 11, 0, 0, 0, 0, 0, 43825, 100
0, 11, 0, 0, 0, 0, 0, 43031, 100
0, 11, 0, 0, 0, 0, 0, 43156, 100
0, 11, 0, 0, 0, 0, 0, 43217, 100
0, 11, 0, 0, 0, 0, 0, 43436, 100
0, 11, 0, 0, 0, 0, 0, 43119, 100
0, 11, 0, 0, 0, 0, 0, 43265, 100
0, 11, 0, 0, 0, 0, 0, 43160, 100
0, 11, 0, 0, 0, 0, 0, 43347, 100
0, 11, 0, 0, 0, 0, 0, 43824, 100
0, 11, 0, 0, 0, 0, 0, 43728, 100
0, 11, 0, 0, 0, 0, 0, 43328, 100
0, 11, 0, 0, 0, 0, 0, 43015, 100
0, 11, 0, 0, 0, 0, 0, 43317, 100
0, 11, 0, 0, 0, 0, 0, 43425, 100
0, 11, 0, 0, 0, 0, 0, 43353, 100
0, 11, 0, 0, 0, 0, 0, 40167, 100
0, 11, 0, 0, 0, 0, 0, 43387, 100
0, 11, 0, 0, 0, 0, 0, 43863, 100
0, 11, 0, 0, 0, 0, 0, 42991, 100
0, 11, 0, 0, 0, 0, 0, 43435, 100
0, 11, 0, 0, 0, 0, 0, 43240, 100
0, 11, 0, 0, 0, 0, 0, 43256, 100
0, 11, 0, 0, 0, 0, 0, 43249, 100
0, 11, 0, 0, 0, 0, 0, 43251, 100
0, 11, 0, 0, 0, 0, 0, 43076, 100
0, 11, 0, 0, 0, 0, 0, 43717, 100
0, 11, 0, 0, 0, 0, 0, 43634, 100
0, 11, 0, 0, 0, 0, 0, 43793, 100
0, 11, 0, 0, 0, 0, 0, 43226, 100
0, 11, 0, 0, 0, 0, 0, 43178, 100
0, 11, 0, 0, 0, 0, 0, 43856, 100
0, 11, 0, 0, 0, 0, 0, 43186, 100
0, 11, 0, 0, 0, 0, 0, 43313, 100
0, 11, 0, 0, 0, 0, 0, 43358, 100
0, 11, 0, 0, 0, 0, 0, 43358, 100
0, 11, 0, 0, 0, 0, 0, 43462, 100
0, 11, 0, 0, 0, 0, 0, 43225, 100
0, 11, 0, 0, 0, 0, 0, 43188, 100
0, 11, 0, 0, 0, 0, 0, 43238, 100
0, 11, 0, 0, 0, 0, 0, 43458, 100
0, 11, 0, 0, 0, 0, 0, 43237, 100
0, 11, 0, 0, 0, 0, 0, 43529, 100
0, 11, 0, 0, 0, 0, 0, 43915, 100
0, 11, 0, 0, 0, 0, 0, 43203, 100
0, 11, 0, 0, 0, 0, 0, 43235, 100
0, 11, 0, 0, 0, 0, 0, 43084, 100
0, 11, 0, 0, 0, 0, 0, 43693, 100
0, 11, 0, 0, 0, 0, 0, 43349, 100
0, 11, 0, 0, 0, 0, 0, 43496, 100
0, 11, 0, 0, 0, 0, 0, 43401, 100
0, 11, 0, 0, 0, 0, 0, 43549, 100
0, 11, 0, 0, 0, 0, 0, 43188, 100
0, 11, 0, 0, 0, 0, 0, 43852, 100
0, 11, 0, 0, 0, 0, 0, 43497, 100
0, 11, 0, 0, 0, 0, 0, 43854, 100
0, 11, 0, 0, 0, 0, 0, 43542, 100
0, 11, 0, 0, 0, 0, 0, 43004, 100
0, 11, 0, 0, 0, 0, 0, 43524, 100
0, 11, 0, 0, 0, 0, 0, 43663, 100
0, 11, 0, 0, 0, 0, 0, 43082, 100
0, 11, 0, 0, 0, 0, 0, 43792, 100
0, 11, 0, 0, 0, 0, 0, 43155, 100
0, 11, 0, 0, 0, 0, 0, 43253, 100
0, 11, 0, 0, 0, 0, 0, 43678, 100
0, 11, 0, 0, 0, 0, 0, 43572, 100
0, 11, 0, 0, 0, 0, 0, 43734, 100
0, 11, 0, 0, 0, 0, 0, 43207, 100
0, 11, 0, 0, 0, 0, 0, 43211, 100
0, 11, 0, 0, 0, 0, 0, 43132, 100
0, 11, 0, 0, 0, 0, 0, 43107, 100
0, 11, 0, 0, 0, 0, 0, 43536, 100
0, 11, 0, 0, 0, 0, 0, 43680, 100
0, 11, 0, 0, 0, 0, 0, 43193, 100
0, 11, 0, 0, 0, 0, 0, 43910, 100
0, 11, 0, 0, 0, 0, 0, 43445, 100
0, 11, 0, 0, 0, 0, 0, 43068, 100
0, 11, 0, 0, 0, 0, 0, 43304, 100
0, 11, 0, 0, 0, 0, 0, 43001, 100
0, 11, 0, 0, 0, 0, 0, 40167, 100
0, 11, 0, 0, 0, 0, 0, 43463, 100
0, 11, 0, 0, 0, 0, 0, 43832, 100
0, 11, 0, 0, 0, 0, 0, 40167, 100
0, 11, 0, 0, 0, 0, 0, 43347, 100
0, 11, 0, 0, 0, 0, 0, 43505, 100
0, 11, 0, 0, 0, 0, 0, 40167, 100
0, 11, 0, 0, 0, 0, 0, 43865, 100
0, 11, 0, 0, 0, 0, 0, 43333, 100
0, 11, 0, 0, 0, 0, 0, 43254, 100
0, 11, 0, 0, 0, 0, 0, 43531, 100
0, 11, 0, 0, 0, 0, 0, 43156, 100
0, 11, 0, 0, 0, 0, 0, 43517, 100
0, 11, 0, 0, 0, 0, 0, 43264, 100
0, 11, 0, 0, 0, 0, 0, 43736, 100
0, 11, 0, 0, 0, 0, 0, 43514, 100
0, 11, 0, 0, 0, 0, 0, 43357, 100
0, 11, 0, 0, 0, 0, 0, 43509, 100
0, 11, 0, 0, 0, 0, 0, 43374, 100
0, 11, 0, 0, 0, 0, 0, 43136, 100
0, 11, 0, 0, 0, 0, 0, 43536, 100
0, 11, 0, 0, 0, 0, 0, 43171, 100
0, 11, 0, 0, 0, 0, 0, 43774, 100
0, 11, 0, 0, 0, 0, 0, 43560, 100
0, 11, 0, 0, 0, 0, 0, 43411, 100
0, 11, 0, 0, 0, 0, 0, 43844, 100
0, 11, 0, 0, 0, 0, 0, 43309, 100
0, 11, 0, 0, 0, 0, 0, 44037, 100
0, 11, 0, 0, 0, 0, 0, 40167, 100
0, 11, 0, 0, 0, 0, 0, 43115, 100
0, 11, 0, 0, 0, 0, 0, 43194, 100
0, 11, 0, 0, 0, 0, 0, 43302, 100
0, 11, 0, 0, 0, 0, 0, 40167, 100
0, 11, 0, 0, 0, 0, 0, 43154, 100
0, 11, 0, 0, 0, 0, 0, 43619, 100
0, 11, 0, 0, 0, 0, 0, 43501, 100
0, 11, 0, 0, 0, 0, 0, 43150, 100
0, 11, 0, 0, 0, 0, 0, 43030, 100
0, 11, 0, 0, 0, 0, 0, 43238, 100
0, 11, 0, 0, 0, 0, 0, 43261, 100
0, 11, 0, 0, 0, 0, 0, 43262, 100
0, 11, 0, 0, 0, 0, 0, 43365, 100
0, 11, 0, 0, 0, 0, 0, 43165, 100
0, 11, 0, 0, 0, 0, 0, 43346, 100
0, 11, 0, 0, 0, 0, 0, 43319, 100
0, 11, 0, 0, 0, 0, 0, 43545, 100
0, 11, 0, 0, 0, 0, 0, 43109, 100
0, 11, 0, 0, 0, 0, 0, 43140, 100
0, 11, 0, 0, 0, 0, 0, 43558, 100
0, 11, 0, 0, 0, 0, 0, 43036, 100
0, 11, 0, 0, 0, 0, 0, 43918, 100
0, 11, 0, 0, 0, 0, 0, 43128, 100
0, 11, 0, 0, 0, 0, 0, 43151, 100
0, 11, 0, 0, 0, 0, 0, 43486, 100
0, 11, 0, 0, 0, 0, 0, 43223, 100
0, 11, 0, 0, 0, 0, 0, 43717, 100
0, 11, 0, 0, 0, 0, 0, 43041, 100
0, 11, 0, 0, 0, 0, 0, 43245, 100
0, 11, 0, 0, 0, 0, 0, 43386, 100
0, 11, 0, 0, 0, 0, 0, 43782, 100
0, 11, 0, 0, 0, 0, 0, 43511, 100
0, 11, 0, 0, 0, 0, 0, 43407, 100
0, 11, 0, 0, 0, 0, 0, 43587, 100
0, 11, 0, 0, 0, 0, 0, 43854, 100
0, 11, 0, 0, 0, 0, 0, 43217, 100
0, 11, 0, 0, 0, 0, 0, 43386, 100
0, 11, 0, 0, 0, 0, 0, 43255, 100
0, 11, 0, 0, 0, 0, 0, 43232, 100
0, 11, 0, 0, 0, 0, 0, 43425, 100
0, 11, 0, 0, 0, 0, 0, 43514, 100
0, 11, 0, 0, 0, 0, 0, 43246, 100
0, 11, 0, 0, 0, 0, 0, 43646, 100
0, 11, 0, 0, 0, 0, 0, 43185, 100
0, 11, 0, 0, 0, 0, 0, 43128, 100
0, 11, 0, 0, 0, 0, 0, 43333, 100
0, 11, 0, 0, 0, 0, 0, 43670, 100
0, 11, 0, 0, 0, 0, 0, 43595, 100
0, 11, 0, 0, 0, 0, 0, 43847, 100
0, 11, 0, 0, 0, 0, 0, 43087, 100
0, 11, 0, 0, 0, 0, 0, 43429, 100
0, 11, 0, 0, 0, 0, 0, 43061, 100
0, 11, 0, 0, 0, 0, 0, 43195, 100
0, 11, 0, 0, 0, 0, 0, 43629, 100
0, 11, 0, 0, 0, 0, 0, 43398, 100
0, 11, 0, 0, 0, 0, 0, 43021, 100
0, 11, 0, 0, 0, 0, 0, 43202, 100
0, 11, 0, 0, 0, 0, 0, 43642, 100
0, 11, 0, 0, 0, 0, 0, 43034, 100
0, 11, 0, 0, 0, 0, 0, 43277, 100
0, 11, 0, 0, 0, 0, 0, 43311, 100
0, 11, 0, 0, 0, 0, 0, 43578, 100
0, 11, 0, 0, 0, 0, 0, 43328, 100
0, 11, 0, 0, 0, 0, 0, 43282, 100
0, 11, 0, 0, 0, 0, 0, 43288, 100
0, 11, 0, 0, 0, 0, 0, 43686, 100
0, 11, 0, 0, 0, 0, 0, 43596, 100
0, 11, 0, 0, 0, 0, 0, 43071, 100
0, 11, 0, 0, 0, 0, 0, 43476, 100
0, 11, 0, 0, 0, 0, 0, 43300, 100
0, 11, 0, 0, 0, 0, 0, 43450, 100
0, 11, 0, 0, 0, 0, 0, 43388, 100
0, 11, 0, 0, 0, 0, 0, 43441, 100
0, 11, 0, 0, 0, 0, 0, 43372, 100
0, 11, 0, 0, 0, 0, 0, 43285, 100
0, 11, 0, 0, 0, 0, 0, 43321, 100
0, 11, 0, 0, 0, 0, 0, 43397, 100
0, 11, 0, 0, 0, 0, 0, 43364, 100
0, 11, 0, 0, 0, 0, 0, 43247, 100
0, 11, 0, 0, 0, 0, 0, 43596, 100
0, 11, 0, 0, 0, 0, 0, 43177, 100
0, 11, 0, 0, 0, 0, 0, 43441, 100
0, 11, 0, 0, 0, 0, 0, 43212, 100
0, 11, 0, 0, 0, 0, 0, 43158, 100
0, 11, 0, 0, 0, 0, 0, 43119, 100
0, 11, 0, 0, 0, 0, 0, 43391, 100
0, 11, 0, 0, 0, 0, 0, 43427, 100
0, 11, 0, 0, 0, 0, 0, 43256, 100
0, 11, 0, 0, 0, 0, 0, 43325, 100
0, 11, 0, 0, 0, 0, 0, 43106, 100
0, 11, 0, 0, 0, 0, 0, 43617, 100
0, 11, 0, 0, 0, 0, 0, 43339, 100
0, 11, 0, 0, 0, 0, 0, 43651, 100
0, 11, 0, 0, 0, 0, 0, 43442, 100
0, 11, 0, 0, 0, 0, 0, 43318, 100
0, 11, 0, 0, 0, 0, 0, 43806, 100
0, 11, 0, 0, 0, 0, 0, 43201, 100
0, 11, 0, 0, 0, 0, 0, 43262, 100
0, 11, 0, 0, 0, 0, 0, 43347, 100
0, 11, 0, 0, 0, 0, 0, 43218, 100
0, 11, 0, 0, 0, 0, 0, 43529, 100
0, 11, 0, 0, 0, 0, 0, 43154, 100
0, 11, 0, 0, 0, 0, 0, 43306, 100
0, 11, 0, 0, 0, 0, 0, 43207, 100
0, 11, 0, 0, 0, 0, 0, 40167, 100
0, 11, 0, 0, 0, 0, 0, 43652, 100
0, 11, 0, 0, 0, 0, 0, 43526, 100
0, 11, 0, 0, 0, 0, 0, 43436, 100
0, 11, 0, 0, 0, 0, 0, 43833, 100
0, 11, 0, 0, 0, 0, 0, 43753, 100
0, 11, 0, 0, 0, 0, 0, 43515, 100
0, 11, 0, 0, 0, 0, 0, 43477, 100
0, 11, 0, 0, 0, 0, 0, 43074, 100
0, 11, 0, 0, 0, 0, 0, 43324, 100
0, 11, 0, 0, 0, 0, 0, 43748, 100
0, 11, 0, 0, 0, 0, 0, 43307, 100
0, 11, 0, 0, 0, 0, 0, 43064, 100
0, 11, 0, 0, 0, 0, 0, 43482, 100
0, 11, 0, 0, 0, 0, 0, 43439, 100
0, 11, 0, 0, 0, 0, 0, 43399, 100
0, 11, 0, 0, 0, 0, 0, 43257, 100
0, 11, 0, 0, 0, 0, 0, 43378, 100
0, 11, 0, 0, 0, 0, 0, 43335, 100
0, 11, 0, 0, 0, 0, 0, 40167, 100
0, 11, 0, 0, 0, 0, 0, 43460, 100
0, 11, 0, 0, 0, 0, 0, 43457, 100
0, 11, 0, 0, 0, 0, 0, 43252, 100
0, 11, 0, 0, 0, 0, 0, 43430, 100
0, 11, 0, 0, 0, 0, 0, 43307, 100
0, 11, 0, 0, 0, 0, 0, 43284, 100
0, 11, 0, 0, 0, 0, 0, 43324, 100
0, 11, 0, 0, 0, 0, 0, 43187, 100
0, 11, 0, 0, 0, 0, 0, 43750, 100
0, 11, 0, 0, 0, 0, 0, 43427, 100
0, 11, 0, 0, 0, 0, 0, 43298, 100
0, 11, 0, 0, 0, 0, 0, 43548, 100
0, 11, 0, 0, 0, 0, 0, 43513, 100
0, 11, 0, 0, 0, 0, 0, 43687, 100
0, 11, 0, 0, 0, 0, 0, 43497, 100
0, 11, 0, 0, 0, 0, 0, 43621, 100
0, 11, 0, 0, 0, 0, 0, 43249, 100
0, 11, 0, 0, 0, 0, 0, 43459, 100
0, 11, 0, 0, 0, 0, 0, 43199, 100
0, 11, 0, 0, 0, 0, 0, 43381, 100
0, 11, 0, 0, 0, 0, 0, 43303, 100
0, 11, 0, 0, 0, 0, 0, 43464, 100
0, 11, 0, 0, 0, 0, 0, 43625, 100
0, 11, 0, 0, 0, 0, 0, 43311, 100
0, 11, 0, 0, 0, 0, 0, 43379, 100
0, 11, 0, 0, 0, 0, 0, 43913, 100
0, 11, 0, 0, 0, 0, 0, 43145, 100
0, 11, 0, 0, 0, 0, 0, 43309, 100
0, 11, 0, 0, 0, 0, 0, 43159, 100
0, 11, 0, 0, 0, 0, 0, 43834, 100
0, 11, 0, 0, 0, 0, 0, 43499, 100
0, 11, 0, 0, 0, 0, 0, 43346, 100
0, 11, 0, 0, 0, 0, 0, 43332, 100
0, 11, 0, 0, 0, 0, 0, 43475, 100
0, 11, 0, 0, 0, 0, 0, 43724, 100
0, 11, 0, 0, 0, 0, 0, 43604, 100
0, 11, 0, 0, 0, 0, 0, 43435, 100
0, 11, 0, 0, 0, 0, 0, 43226, 100
0, 11, 0, 0, 0, 0, 0, 43115, 100
0, 11, 0, 0, 0, 0, 0, 43133, 100
0, 11, 0, 0, 0, 0, 0, 43487, 100
0, 11, 0, 0, 0, 0, 0, 43281, 100
0, 11, 0, 0, 0, 0, 0, 43029, 100
0, 11, 0, 0, 0, 0, 0, 43562, 100
0, 11, 0, 0, 0, 0, 0, 43179, 100
0, 11, 0, 0, 0, 0, 0, 40167, 100
0, 11, 0, 0, 0, 0, 0, 43253, 100
0, 11, 0, 0, 0, 0, 0, 43346, 100
0, 11, 0, 0, 0, 0, 0, 43105, 100
0, 11, 0, 0, 0, 0, 0, 43201, 100
0, 11, 0, 0, 0, 0, 0, 43421, 100
0, 11, 0, 0, 0, 0, 0, 43002, 100
0, 11, 0, 0, 0, 0, 0, 43267, 100
0, 11, 0, 0, 0, 0, 0, 43569, 100
0, 11, 0, 0, 0, 0, 0, 43457, 100
0, 11, 0, 0, 0, 0, 0, 40167, 100
0, 11, 0, 0, 0, 0, 0, 43170, 100
0, 11, 0, 0, 0, 0, 0, 43263, 100
0, 11, 0, 0, 0, 0, 0, 43779, 100
0, 11, 0, 0, 0, 0, 0, 43407, 100
0, 11, 0, 0, 0, 0, 0, 43311, 100
0, 11, 0, 0, 0, 0, 0, 43348, 100
0, 11, 0, 0, 0, 0, 0, 43678, 100
0, 11, 0, 0, 0, 0, 0, 43507, 100
0, 11, 0, 0, 0, 0, 0, 43449, 100
0, 11, 0, 0, 0, 0, 0, 43071, 100
0, 11, 0, 0, 0, 0, 0, 43101, 100
0, 11, 0, 0, 0, 0, 0, 43473, 100
0, 11, 0, 0, 0, 0, 0, 43411, 100
0, 11, 0, 0, 0, 0, 0, 43285, 100
0, 11, 0, 0, 0, 0, 0, 43350, 100
0, 11, 0, 0, 0, 0, 0, 43311, 100
0, 11, 0, 0, 0, 0, 0, 43242, 100
0, 11, 0, 0, 0, 0, 0, 43678, 100
0, 11, 0, 0, 0, 0, 0, 43240, 100
0, 11, 0, 0, 0, 0, 0, 43701, 100
0, 11, 0, 0, 0, 0, 0, 43373, 100
0, 11, 0, 0, 0, 0, 0, 43363, 100
0, 11, 0, 0, 0, 0, 0, 43290, 100
0, 11, 0, 0, 0, 0, 0, 43161, 100
0, 11, 0, 0, 0, 0, 0, 43297, 100
0, 11, 0, 0, 0, 0, 0, 43289, 100
0, 11, 0, 0, 0, 0, 0, 43429, 100
0, 11, 0, 0, 0, 0, 0, 43315, 100
0, 11, 0, 0, 0, 0, 0, 43324, 100
0, 11, 0, 0, 0, 0, 0, 43630, 100
0, 11, 0, 0, 0, 0, 0, 43774, 100
0, 11, 0, 0, 0, 0, 0, 43500, 100
0, 11, 0, 0, 0, 0, 0, 43436, 100
0, 11, 0, 0, 0, 0, 0, 43628, 100
0, 11, 0, 0, 0, 0, 0, 43736, 100
0, 11, 0, 0, 0, 0, 0, 43691, 100
0, 11, 0, 0, 0, 0, 0, 43493, 100
0, 11, 0, 0, 0, 0, 0, 43105, 100
0, 11, 0, 0, 0, 0, 0, 43214, 100
0, 11, 0, 0, 0, 0, 0, 43240, 100
0, 11, 0, 0, 0, 0, 0, 43298, 100
0, 11, 0, 0, 0, 0, 0, 43537, 100
0, 11, 0, 0, 0, 0, 0, 43395, 100
0, 11, 0, 0, 0, 0, 0, 43084, 100
0, 11, 0, 0, 0, 0, 0, 43250, 100
0, 11, 0, 0, 0, 0, 0, 43345, 100
0, 11, 0, 0, 0, 0, 0, 43690, 100
0, 11, 0, 0, 0, 0, 0, 43635, 100
0, 11, 0, 0, 0, 0, 0, 43216, 100
0, 11, 0, 0, 0, 0, 0, 43915, 100
0, 11, 0, 0, 0, 0, 0, 43260, 100
0, 11, 0, 0, 0, 0, 0, 43304, 100
0, 11, 0, 0, 0, 0, 0, 44001, 100
0, 11, 0, 0, 0, 0, 0, 43238, 100
0, 11, 0, 0, 0, 0, 0, 43295, 100
0, 11, 0, 0, 0, 0, 0, 40167, 100
0, 11, 0, 0, 0, 0, 0, 43331, 100
0, 11, 0, 0, 0, 0, 0, 43391, 100
0, 11, 0, 0, 0, 0, 0, 43590, 100
0, 11, 0, 0, 0, 0, 0, 43789, 100
0, 11, 0, 0, 0, 0, 0, 43519, 100
0, 11, 0, 0, 0, 0, 0, 43320, 100
0, 11, 0, 0, 0, 0, 0, 43205, 100
0, 11, 0, 0, 0, 0, 0, 43223, 100
0, 11, 0, 0, 0, 0, 0, 43961, 100
0, 11, 0, 0, 0, 0, 0, 43486, 100
0, 11, 0, 0, 0, 0, 0, 43068, 100
0, 11, 0, 0, 0, 0, 0, 43484, 100
0, 11, 0, 0, 0, 0, 0, 43925, 100
0, 11, 0, 0, 0, 0, 0, 43352, 100
0, 11, 0, 0, 0, 0, 0, 43581, 100
0, 11, 0, 0, 0, 0, 0, 43805, 100
0, 11, 0, 0, 0, 0, 0, 43526, 100
0, 11, 0, 0, 0, 0, 0, 43445, 100
0, 11, 0, 0, 0, 0, 0, 43595, 100
0, 11, 0, 0, 0, 0, 0, 43400, 100
0, 11, 0, 0, 0, 0, 0, 43326, 100
0, 11, 0, 0, 0, 0, 0, 43122, 100
0, 11, 0, 0, 0, 0, 0, 43132, 100
0, 11, 0, 0, 0, 0, 0, 43307, 100
0, 11, 0, 0, 0, 0, 0, 43349, 100
0, 11, 0, 0, 0, 0, 0, 43352, 100
0, 11, 0, 0, 0, 0, 0, 43200, 100
0, 11, 0, 0, 0, 0, 0, 43381, 100
0, 11, 0, 0, 0, 0, 0, 43719, 100
0, 11, 0, 0, 0, 0, 0, 43620, 100
0, 11, 0, 0, 0, 0, 0, 43171, 100
0, 11, 0, 0, 0, 0, 0, 43671, 100
0, 11, 0, 0, 0, 0, 0, 43540, 100
0, 11, 0, 0, 0, 0, 0, 43590, 100
0, 11, 0, 0, 0, 0, 0, 43454, 100
0, 11, 0, 0, 0, 0, 0, 43781, 100
0, 11, 0, 0, 0, 0, 0, 43302, 100
0, 11, 0, 0, 0, 0, 0, 43232, 100
0, 11, 0, 0, 0, 0, 0, 43473, 100
0, 11, 0, 0, 0, 0, 0, 43285, 100
0, 11, 0, 0, 0, 0, 0, 43848, 100
0, 11, 0, 0, 0, 0, 0, 43275, 100
0, 11, 0, 0, 0, 0, 0, 43373, 100
0, 11, 0, 0, 0, 0, 0, 43238, 100
0, 11, 0, 0, 0, 0, 0, 43347, 100
0, 11, 0, 0, 0, 0, 0, 43420, 100
0, 11, 0, 0, 0, 0, 0, 43519, 100
0, 11, 0, 0, 0, 0, 0, 43303, 100
0, 11, 0, 0, 0, 0, 0, 43261, 100
0, 11, 0, 0, 0, 0, 0, 43244, 100
0, 11, 0, 0, 0, 0, 0, 43402, 100
0, 11, 0, 0, 0, 0, 0, 43114, 100
0, 11, 0, 0, 0, 0, 0, 43579, 100
0, 11, 0, 0, 0, 0, 0, 43771, 100
0, 11, 0, 0, 0, 0, 0, 43021, 100
0, 11, 0, 0, 0, 0, 0, 43259, 100
0, 11, 0, 0, 0, 0, 0, 43107, 100
0, 11, 0, 0, 0, 0, 0, 43162, 100
0, 11, 0, 0, 0, 0, 0, 43106, 100
0, 11, 0, 0, 0, 0, 0, 43361, 100
0, 11, 0, 0, 0, 0, 0, 43343, 100
0, 11, 0, 0, 0, 0, 0, 43386, 100
0, 11, 0, 0, 0, 0, 0, 43623, 100
0, 11, 0, 0, 0, 0, 0, 43094, 100
0, 11, 0, 0, 0, 0, 0, 42998, 100
0, 11, 0, 0, 0, 0, 0, 43398, 100
0, 11, 0, 0, 0, 0, 0, 43316, 100
0, 11, 0, 0, 0, 0, 0, 43113, 100
0, 11, 0, 0, 0, 0, 0, 43839, 100
0, 11, 0, 0, 0, 0, 0, 43061, 100
0, 11, 0, 0, 0, 0, 0, 43056, 100
0, 11, 0, 0, 0, 0, 0, 43294, 100
0, 11, 0, 0, 0, 0, 0, 43125, 100
0, 11, 0, 0, 0, 0, 0, 43550, 100
0, 11, 0, 0, 0, 0, 0, 43306, 100
0, 11, 0, 0, 0, 0, 0, 43281, 100
0, 11, 0, 0, 0, 0, 0, 43280, 100
0, 11, 0, 0, 0, 0, 0, 43547, 100
0, 11, 0, 0, 0, 0, 0, 43423, 100
0, 11, 0, 0, 0, 0, 0, 43275, 100
0, 11, 0, 0, 0, 0, 0, 43051, 100
0, 11, 0, 0, 0, 0, 0, 43155, 100
0, 11, 0, 0, 0, 0, 0, 43433, 100
0, 11, 0, 0, 0, 0, 0, 43574, 100
0, 11, 0, 0, 0, 0, 0, 43581, 100
0, 11, 0, 0, 0, 0, 0, 42942, 100
0, 11, 0, 0, 0, 0, 0, 43264, 100
0, 11, 0, 0, 0, 0, 0, 40167, 100
0, 11, 0, 0, 0, 0, 0, 43734, 100
0, 11, 0, 0, 0, 0, 0, 43379, 100
0, 11, 0, 0, 0, 0, 0, 43722, 100
0, 0, 0, 0, 0, 0, 0, 0, 100
0, 0, 0, 0, 0, 0, 0, 0, 100
0, 11, 0, 0, 0, 0, 0, 43241, 100
0, 11, 0, 0, 0, 0, 0, 43326, 100
0, 11, 0, 0, 0, 0, 0, 43452, 100
0, 11, 0, 0, 0, 0, 0, 43445, 100
0, 11, 0, 0, 0, 0, 0, 43337, 100
0, 11, 0, 0, 0, 0, 0, 43591, 100
0, 11, 0, 0, 0, 0, 0, 43647, 100
0, 11, 0, 0, 0, 0, 0, 43238, 100
0, 11, 0, 0, 0, 0, 0, 43133, 100
0, 11, 0, 0, 0, 0, 0, 43086, 100
0, 11, 0, 0, 0, 0, 0, 43260, 100
0, 11, 0, 0, 0, 0, 0, 43029, 100
0, 11, 0, 0, 0, 0, 0, 43822, 100
0, 11, 0, 0, 0, 0, 0, 43740, 100
0, 11, 0, 0, 0, 0, 0, 43105, 100
0, 11, 0, 0, 0, 0, 0, 43340, 100
0, 11, 0, 0, 0, 0, 0, 43222, 100
0, 11, 0, 0, 0, 0, 0, 40167, 100
0, 11, 0, 0, 0, 0, 0, 43066, 100
0, 11, 0, 0, 0, 0, 0, 43435, 100
0, 11, 0, 0, 0, 0, 0, 43403, 100
0, 11, 0, 0, 0, 0, 0, 43036, 100
0, 11, 0, 0, 0, 0, 0, 43691, 100
0, 11, 0, 0, 0, 0, 0, 43278, 100
0, 11, 0, 0, 0, 0, 0, 43320, 100
0, 11, 0, 0, 0, 0, 0, 43153, 100
0, 11, 0, 0, 0, 0, 0, 43680, 100
0, 11, 0, 0, 0, 0, 0, 43494, 100
0, 11, 0, 0, 0, 0, 0, 43731, 100
0, 11, 0, 0, 0, 0, 0, 43523, 100
0, 11, 0, 0, 0, 0, 0, 43196, 100
0, 11, 0, 0, 0, 0, 0, 43939, 100
0, 11, 0, 0, 0, 0, 0, 43415, 100
0, 11, 0, 0, 0, 0, 0, 43592, 100
0, 11, 0, 0, 0, 0, 0, 43500, 100
0, 11, 0, 0, 0, 0, 0, 43267, 100
0, 11, 0, 0, 0, 0, 0, 43392, 100
0, 11, 0, 0, 0, 0, 0, 43467, 100
0, 11, 0, 0, 0, 0, 0, 43204, 100
0, 11, 0, 0, 0, 0, 0, 43406, 100
0, 11, 0, 0, 0, 0, 0, 43348, 100
0, 11, 0, 0, 0, 0, 0, 43382, 100
0, 11, 0, 0, 0, 0, 0, 43494, 100
0, 11, 0, 0, 0, 0, 0, 43186, 100
0, 11, 0, 0, 0, 0, 0, 43258, 100
0, 11, 0, 0, 0, 0, 0, 43195, 100
0, 11, 0, 0, 0, 0, 0, 43441, 100
0, 11, 0, 0, 0, 0, 0, 43671, 100
0, 11, 0, 0, 0, 0, 0, 43205, 100
0, 11, 0, 0, 0, 0, 0, 43504, 100
0, 11, 0, 0, 0, 0, 0, 43578, 100
0, 11, 0, 0, 0, 0, 0, 43673, 100
0, 11, 0, 0, 0, 0, 0, 43410, 100
0, 11, 0, 0, 0, 0, 0, 43541, 100
0, 11, 0, 0, 0, 0, 0, 43540, 100
0, 11, 0, 0, 0, 0, 0, 43122, 100
0, 11, 0, 0, 0, 0, 0, 43686, 100
0, 11, 0, 0, 0, 0, 0, 43040, 100
0, 11, 0, 0, 0, 0, 0, 40167, 100
0, 11, 0, 0, 0, 0, 0, 43535, 100
0, 11, 0, 0, 0, 0, 0, 43182, 100
0, 11, 0, 0, 0, 0, 0, 43393, 100
0, 11, 0, 0, 0, 0, 0, 43451, 100
0, 11, 0, 0, 0, 0, 0, 43729, 100
0, 11, 0, 0, 0, 0, 0, 43239, 100
0, 11, 0, 0, 0, 0, 0, 43339, 100
0, 11, 0, 0, 0, 0, 0, 43181, 100
0, 11, 0, 0, 0, 0, 0, 43224, 100
0, 11, 0, 0, 0, 0, 0, 43039, 100
0, 11, 0, 0, 0, 0, 0, 43523, 100
0, 11, 0, 0, 0, 0, 0, 43171, 100
0, 11, 0, 0, 0, 0, 0, 43776, 100
